Image,MLS#,Address,City,Status,Status Timestamp,Prop Type,Acres,SQFT Total,SQFTAbvGr,Rooms,Beds,Baths,Garage/Park,Built,DOM,Association Amenities,Assessed Value,Driveway Type,Price,Property Tax,Zoning,Handicap Features,Energy Features,HOA Fee Amount,HOA YN,HOA Fee Frequency,Bank Owned or Controlled Property YN,High School,Elementary School,Nearby Amenities,Swimming Pool YN,Direct Waterfront YN,Waterfront Description,Price Change Timestamp,Cooling,Heat Type,Heat Fuel Type,Intermediate School,Exterior Features,Middle Jr High School,Pool Description,Estimated Annual Heat Co,Photo
https://smartmls-assets.cdn-connectmls.com/pics/0F532B50D5426E33E0631401100A2648/HD_1705699713316_170617861_1.JPEG,170588941,468  Dixwell Ave.,New Haven,ACTV,08/03/2023,,0.42,1658,1658,7,3,1/0,"0 Car Garage, None",1930,251,,138810,,200000,5164,RM2,,,,No,,No,Per Board of Ed,Per Board of Ed,"Basketball Court, Library, Medical Facilities, Public Transportation, Walk to Bus Lines",No,No,,,None,Hot Air,Natural Gas,,"Sidewalk, Gutters",,,,
https://smartmls-assets.cdn-connectmls.com/pics/129F96C702F37094E063D501100AAD4E/HD_1709327911001_1_The_Boudlers_Exterior_1.JPEG,170588070,785  Washington Rd.,Woodbury,ACTV,04/06/2024,,20.62,8747,8747,11,3,4/2,"1 Car Garage, Attached Garage",1982,252,None,524230,Private,699900,15517,OS100,,,,No,,No,Nonnewaug,Mitchell,"Golf Course, Library, Park, Private School(s)",No,Yes,"Direct Waterfront, River",08/02/2023,None,"Hot Air, Wood/Coal Stove",Propane,,"Deck, Gutters, Lighting, Underground Utilities",Woodbury,,,
https://smartmls-assets.cdn-connectmls.com/pics/0F95B1929F4E7A5AE0631401100A6D0E/HD_1706031286485_170620534_1.JPEG,170586579,28  Harness Way.,Granby,ACTV,07/24/2023,,0.77,2100,2100,7,3,2/1,"2 Car Garage, Attached Garage",2023,259,,0,"Private, Paved",629000,0,res,,,,No,,No,Granby Memorial,Per Board of Ed,"Golf Course, Health Club, Library, Medical Facilities, Park, Playground/Tot Lot, Stables/Riding, Tennis Courts",No,No,Not Applicable,,Central Air,"Hot Air, Zoned",Propane,,"Patio, Porch, Underground Utilities",,,,
https://smartmls-assets.cdn-connectmls.com/pics/0FD7F3A38465C284E0631401100AD08B/HD_1706286894672_170621074_1.JPEG,170581426,lot10A  Nicolina Way.,Newtown,ACTV,06/30/2023,,3.035,4436,4436,10,4,3/1,"3 Car Garage, Attached Garage",2024,283,,109730,,1400000,3802,res,,,,No,,No,Per Board of Ed,Per Board of Ed,,Yes,No,Not Applicable,,Central Air,Zoned,"Electric, Propane",,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0F3CBFCDDE27DEF8E0631401100A53C3/HD_1705615387908_170619587_1.JPEG,170581418,lot5  Nicolina Way.,Newtown,ACTV,06/30/2023,,3.035,3982,3138,10,4,3/1,"2 Car Garage, Attached Garage",2024,282,,109730,,1299900,3802,res,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,10/23/2023,Central Air,Zoned,"Electric, Propane",,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/1261C1BAD91BDE92E0631401100ADE9F/HD_1709059620185_8_South_Rd.JPEG,170589171,405  Brooklyn Rd.,Pomfret,ACTV,02/02/2024,,3.29,2184,2184,7,4,2/0,"5 Car Garage, 50 Total Spaces, Detached Garage, Unpaved, Off Street Parking",1967,245,,245900,"Private, Dirt, Gravel",749900,6578,R-01,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,10/30/2023,Window Unit,Baseboard,"Oil, Wood",,"Balcony, Covered Deck, Garden Area, Porch, Shed, Stone Wall",,,,
https://smartmls-assets.cdn-connectmls.com/pics/111118966A867723E063D501100ADC21/HD_1707664456547_170618280_1.JPEG,170581730,180  Bolton Center,Bolton,ACTV,07/02/2023,,1.1,2800,2800,6,3,2/1,"2 Car Garage, Attached Garage",2022,280,None,0,,669000,0,R-1,,,,No,,No,Bolton,Bolton Center,,No,No,Not Applicable,02/07/2024,Central Air,Hot Air,Propane,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0F1B96CBA5F40B7DE0631401100ACBB2/HD_1705509413413_170619452_1.JPEG,170567658,420  Bioski Rd.,Middlebury,ACTV,03/12/2024,,0.93,1900,1900,9,4,3/0,"2 Car Garage, Under House Garage",2020,339,,177300,Private,530000,5720,R40,,,,No,,No,Per Board of Ed,Per Board of Ed,"Medical Facilities, Shopping/Mall",No,No,Not Applicable,03/12/2024,Central Air,Hot Water,Propane,,"Deck, Porch-Wrap Around",,,,
https://smartmls-assets.cdn-connectmls.com/pics/10971E69CB2D4703E063D501100A0178/HD_1707103509540_170622724_1.JPEG,170574962,48 A  Ironworks Rd.,Clinton,ACTV,06/09/2023,,4.81,2850,2850,8,3,2/1,"2 Car Garage, Attached Garage",2023,304,None,26200,"Private, Crushed Stone",949900,0,R-80,,"Programmable Thermostat, Thermopane Windows",,No,,No,Morgan,Lewin G. Joel,"Library, Park, Playground/Tot Lot, Shopping/Mall",No,Yes,"Direct Waterfront, River",,"Central Air, Zoned",Hydro Air,Propane,Per Board of Ed,"Covered Deck, French Doors, Gutters, Porch, Underground Utilities",Jared Eliot,,,
https://smartmls-assets.cdn-connectmls.com/pics/10971E69CB2D4703E063D501100A0178/HD_1707148705556_170619104_1.JPEG,170571181,753  Sasco Hill Rd.,Fairfield,ACTV,05/30/2023,,0.95,5967,5967,16,7,5/1,"3 Car Garage, Attached Garage, Paved",1925,313,,1111950,"Private, Paved, Asphalt",3450000,30590,AAA,,Generator,,No,,No,Fairfield Ludlowe,Mill Hill,"Golf Course, Health Club, Library, Medical Facilities, Private Rec Facilities, Private School(s), Public Rec Facilities, Public Transportation",Yes,No,"View, Walk to Water",08/07/2023,"Attic Fan, Central Air, Wall Unit, Zoned","Hot Water, Radiator, Wall Unit, Zoned","Electric, Natural Gas",,"Balcony, French Doors, Grill, Gutters, Lighting, Porch-Heated, Stone Wall, Terrace, Underground Sprinkler",Roger Ludlowe,"In Ground Pool, Gunite",,
https://smartmls-assets.cdn-connectmls.com/pics/0F6906177D51CD46E063D501100A760A/HD_1705793391860_170620100_1.JPEG,170568745,14  Judson Ave.,New Haven,ACTV,04/01/2024,,0.09,1665,1665,8,4,2/1,"0 Car Garage, Driveway, Off Street Parking",1920,331,,148050,Private,270000,5507,RM1,,,,No,,No,Per Board of Ed,Per Board of Ed,"Health Club, Medical Facilities, Park, Public Transportation, Shopping/Mall, Walk to Bus Lines",No,No,Not Applicable,08/14/2023,None,Hot Water,"Natural Gas, Oil",,"Gutters, Lighting, Porch, Sidewalk",,,,
https://smartmls-assets.cdn-connectmls.com/pics/10072BBCA971560CE0631401100A3CAE/HD_1706469746375_170620842_1.JPEG,170567628,1273  High Ridge Rd.,Stamford,ACTV,05/05/2023,,0.17,1908,1204,5,2,1/1,"1 Car Garage, 5 Total Spaces, Attached Garage",1920,338,,254560,"Private, Paved, Crushed Stone",579000,6227,R10,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,07/26/2023,Central Air,"Baseboard, Radiant",Oil,,Porch-Enclosed,,,,
https://smartmls-assets.cdn-connectmls.com/pics/10072BBCA971560CE0631401100A3CAE/HD_1706543399149_170599426_1.JPEG,170581328,9  Twin Oaks Dr.,Cromwell,ACTV,03/31/2024,,0.84,2464,2464,7,3,2/1,"2 Car Garage, Detached Garage",2002,191,,324310,,450000,9538,R-25,,Thermopane Windows,,No,,Yes,Per Board of Ed,Per Board of Ed,"Park, Shopping/Mall",No,No,,03/01/2024,"Ceiling Fans, Central Air","Hot Water, Zoned",Oil,,Deck,,,,
https://smartmls-assets.cdn-connectmls.com/pics/1054486FDCB60452E063D501100A9684/HD_1706806008199_170621995_1.JPEG,170574402,143  Clark Hill Rd.,East Haddam,ACTV,01/05/2024,,3.07,2002,1547,5,3,2/0,"2 Car Garage, Detached Garage",1978,311,,214410,,280000,5521,R2,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,,01/05/2024,None,Baseboard,Oil,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/10AA7D75E90404FBE063D501100AEA80/HD_1707173889928_170622339_1.JPEG,170580842,40  Winthrop Dr.,Middlebury,ACTV,07/10/2023,,2.32,6024,4954,14,4,4/2,"3 Car Garage, Attached Garage",2001,272,,899500,"Private, Circular, Paved, Asphalt",2000000,29018,R80,,"Generator, Thermopane Windows",,No,,No,Pomperaug,Long Meadow,,Yes,No,Not Applicable,09/15/2023,Central Air,Hot Air,Propane,,"Cabana, Grill, Gutters, Lighting, Patio, Stone Wall, Underground Utilities",,"Pool House, In Ground Pool, Spa, Heated, Vinyl",,
https://smartmls-assets.cdn-connectmls.com/pics/0F57232EEBAB27EAE0631401100A670D/HD_1705713528460_170620020_1.JPEG,170580205,640  Sasco Hill Rd.,Fairfield,ACTV,06/26/2023,,2.5,17735,13566,16,10,14/4,"3 Car Garage, Attached Garage, Detached Garage",1990,286,,6300000,,11989000,173313,AAA,,"Generator, Storm Doors, Storm Windows",,No,,No,Fairfield Ludlowe,Mill Hill,"Health Club, Library, Paddle Tennis, Park, Private School(s), Putting Green",Yes,No,"Beach Rights, Walk to Water",01/12/2024,"Central Air, Zoned",Hydro Air,Natural Gas,,"Balcony, French Doors, Guest House, Gutters, Hot Tub, Lighting, Patio, Shed, Underground Sprinkler",Roger Ludlowe,"Indoor Pool, In Ground Pool, Heated, Safety Fence, Gunite",,
https://smartmls-assets.cdn-connectmls.com/pics/0F6906177D51CD46E063D501100A760A/HD_1705847099346_170619869_1.JPEG,170576604,9  Columbus Ave.,East Lyme,ACTV,03/26/2024,,0.64,1945,1945,5,2,1/1,"2 Car Garage, Attached Garage, Driveway",1896,276,,264880,Gravel,1300000,6590,R40,,,0,No,,No,East Lyme,Niantic Center,,No,No,View,,Central Air,Other,"Electric, Oil",,Patio,East Lyme,,,
https://smartmls-assets.cdn-connectmls.com/pics/12741215338775F6E0631401100A8688/HD_1709142222779_IMG_3172.JPEG,170584077,75  Sylvan St.,Avon,ACTV,03/29/2024,,1.83,3092,3092,10,4,2/1,"2 Car Garage, Attached Garage",2024,270,,0,"Private, Paved",938600,0,R30,,"Extra Insulation, Fireplace Insert, Programmable Thermostat, Ridge Vents, Thermopane Windows",,No,,No,Avon,Per Board of Ed,"Golf Course, Health Club, Library, Medical Facilities, Park, Playground/Tot Lot, Shopping/Mall",No,No,Not Applicable,03/29/2024,Central Air,"Hot Air, Zoned",Propane,,"Gutters, Patio, Underground Utilities",,,,
https://smartmls-assets.cdn-connectmls.com/pics/104327EBC4FC2872E0631401100A3445/HD_1706733128209_170622052_1.JPEG,170581643,35 S. Crossing Way.,Bethel,ACTV,07/16/2023,,0.23,4609,3734,12,4,5/0,"2 Car Garage, Attached Garage, Driveway, Paved",2020,267,"Club House, Pool",445340,,1010000,12661,R-10,,,195,Yes,Monthly,No,Bethel,Frank A. Berry,"Golf Course, Health Club, Library, Medical Facilities, Park, Public Rec Facilities, Shopping/Mall",Yes,No,Not Applicable,,Central Air,Gas on Gas,Natural Gas,,"Patio, Sidewalk",,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/106AFF4B7E2E0BA6E0631401100A6A30/HD_1706906830111_170620732_1.JPEG,170587017,65  Umpawaug Rd.,Redding,ACTV,03/04/2024,,8.89,3400,3400,8,4,3/1,"2 Car Garage, Under House Garage",2023,257,,9999,Private,1495000,9999,R-2,,"Extra Insulation, Thermopane Windows",,No,,No,Joel Barlow,Redding,"Golf Course, Shopping/Mall",No,No,Not Applicable,03/04/2024,Central Air,Hydro Air,Oil,,"Deck, French Doors, Gutters, Lighting",John Read,,,
https://smartmls-assets.cdn-connectmls.com/pics/13790D677708E446E0631401100ABA30/HD_1710275934526_COVER_PHOTO_1.JPEG,170587996,16  Montauk Ave.,Stonington,ACTV,08/03/2023,,1.51,6440,6440,10,5,4/1,"2 Car Garage, Attached Garage",1985,248,,1264200,"Private, Crushed Stone",2150000,23388,RR-80,,,,No,,No,Stonington,Deans Mill,"Golf Course, Library, Private School(s), Shopping/Mall, Stables/Riding",Yes,No,"Pond, Not Applicable",09/12/2023,Central Air,"Hot Air, Zoned",Oil,,"French Doors, Gazebo, Patio, Porch, Stone Wall",Per Board of Ed,"Indoor Pool, Heated, Vinyl",,
https://smartmls-assets.cdn-connectmls.com/pics/0FC5B7367F0E4A5DE063D501100AAD3F/P_1706195130205_170620900_1.JPEG,170588271,1085  Ridge Rd.,Hamden,ACTV,08/08/2023,,0.96,4559,4559,12,5,4/1,"2 Car Garage, Attached Garage",1932,243,,556990,Crushed Stone,945000,31342,R4,,,,No,,No,Hamden,Spring Glen,,No,No,Not Applicable,02/05/2024,Window Unit,Steam,Natural Gas,,Patio,,,,
https://smartmls-assets.cdn-connectmls.com/pics/102FB8FD6B2BAE8AE063D501100A2B7A/HD_1706651110070_170621847_1.JPEG,170572172,18  Tunnel Rd.,Roxbury,ACTV,04/01/2024,,3.1,2080,2080,8,3,2/1,"2 Car Garage, Attached Garage",2000,230,,443730,,1075000,5591,C,,,,No,,No,Per Board of Ed,Per Board of Ed,,Yes,No,,04/01/2024,Central Air,Baseboard,Oil,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/154D20438841C8BCE0631401100A45C6/HD_1712320414438_038.JPEG,170572151,46  Library St.,Salisbury,ACTV,05/24/2023,,0.46,4156,4156,6,4,3/1,"0 Car Garage, Driveway",1900,320,,483400,Crushed Stone,1850000,5317,CG2,,,,No,,No,Housatonic,Salisbury,"Lake, Library, Medical Facilities, Playground/Tot Lot, Private School(s), Public Rec Facilities, Shopping/Mall, Tennis Courts",No,No,Not Applicable,,Central Air,Hot Air,Propane,,Deck,Salisbury,,,
https://smartmls-assets.cdn-connectmls.com/pics/1018E6457F881C8BE0631401100AFA31/HD_1706549261979_170618658_1.JPEG,170568770,183  Farren Ave.,New Haven,ACTV,04/01/2024,,0.1,1295,1295,6,3,1/0,"0 Car Garage, Driveway, Off Street Parking",1910,331,,125300,Private,235000,4661,RM2,,,,No,,No,Per Board of Ed,Per Board of Ed,"Health Club, Medical Facilities, Public Transportation, Shopping/Mall, Walk to Bus Lines",No,No,Not Applicable,08/14/2023,None,"Baseboard, Radiator",Natural Gas,,"Deck, Gutters, Lighting, Patio, Porch",,,,
https://smartmls-assets.cdn-connectmls.com/pics/106D4754A4D8B6C2E063D501100AFB17/HD_1706912289020_170622478_1.JPEG,170577139,27  Macedonia Brook Rd.,Kent,ACTV,12/16/2023,,41.33,7632,7632,12,5,4/1,"4 Car Garage, Attached Garage",1827,295,None,3397100,Private,6995000,63730,Res,,Generator Ready,,No,,No,Per Board of Ed,Per Board of Ed,"Golf Course, Lake, Library, Playground/Tot Lot, Private School(s), Stables/Riding",Yes,Yes,Brook,,Central Air,Hot Air,Oil,,"Barn, Cabana, French Doors, Garden Area, Guest House, Stone Wall, Tennis Court, Terrace",Per Board of Ed,"Pool House, Lap Pool, Heated, Safety Fence, Gunite",,
https://smartmls-assets.cdn-connectmls.com/pics/1339FC767D86E6FFE0631401100ACCFD/HD_1710003455386_IMG_3798.JPEG,170582826,53  Shanaghans Rd.,East Haddam,ACTV,07/07/2023,,3.24,2200,2200,11,3,2/1,"0 Car Garage, Attached Garage",2024,276,None,51690,,599999,1643,R2,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,,Central Air,Gas on Gas,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/11E8512740EFE45BE0631401100A754A/HD_1708544650562_170623973_2.JPEG,170585328,49  Jacks Bridge Rd.,Woodbury,ACTV,04/01/2024,,3.1,1008,1008,5,2,1/0,"8 Car Garage, Tandem, Barn, Attached Garage",1987,220,,192130,,874900,5583,RA40,,Generator,,No,,No,Nonnewaug,Mitchell,Park,No,No,,04/01/2024,Central Air,"Hot Air, Radiant",Oil,,"Barn, Deck",,,,
https://smartmls-assets.cdn-connectmls.com/pics/104327EBC4FC2872E0631401100A3445/HD_1706734156965_170619259_1.JPEG,170583637,lot10B  Nicolina Way.,Newtown,ACTV,07/11/2023,,3.035,3528,3528,10,4,3/1,"3 Car Garage, Attached Garage",2024,272,,109730,,1450000,3802,res,,,,No,,No,Per Board of Ed,Per Board of Ed,,Yes,No,Not Applicable,07/11/2023,Central Air,Zoned,Propane,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/1444A9871FD8F915E063D501100A2955/HD_1711133028524_51_Lovely.JPEG,170584975,670  Highland Ave.,Waterbury,ACTV,07/18/2023,,0.45,1542,1542,7,3,1/1,"3 Car Garage, 7 Total Spaces, Detached Garage",1942,264,,138110,Paved,349000,7484,RL,,,,No,,No,Per Board of Ed,Per Board of Ed,"Golf Course, Medical Facilities, Park, Public Transportation, Shopping/Mall",No,No,Not Applicable,07/24/2023,Central Air,Hot Air,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0FDE3BB9C9CD0F27E0631401100AFE25/HD_1706308218330_170621097_1.JPEG,170584102,763  George St.,New Haven,ACTV,04/01/2024,,0.07,1536,1536,9,3,2/0,"0 Car Garage, Driveway, Off Street Parking",1880,268,,140980,,255000,5244,RM2,,,,No,,No,Per Board of Ed,Per Board of Ed,"Medical Facilities, Park, Public Transportation, Shopping/Mall, Walk to Bus Lines",No,No,Not Applicable,08/17/2023,None,Hot Air,"Natural Gas, Oil",,"Gutters, Lighting, Porch, Sidewalk",,,,
https://smartmls-assets.cdn-connectmls.com/pics/1585531B6B685DFBE063D501100A9BCD/HD_1712539469603_IMG_2514.JPEG,170582146,121  Fillmore St.,New Haven,ACTV,01/15/2024,,0.06,1800,1800,6,4,2/0,"0 Car Garage, On Street Parking",1900,300,,119210,,270000,4435,RM2,,,,No,,No,Per Board of Ed,Columbus,,No,No,Not Applicable,11/29/2023,None,Hot Air,Oil,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/14CA8D27101F609FE063D501100A4CCC/HD_e_42f691d87f9f46b39c00e9ca01e98b3a.JPEG,24000596,119  Pond Hill Rd.,Plainfield,ACTV,03/10/2024,,0.4,2728,2728,8,3,2/1,"0 Car Garage, 6 Total Spaces, None, Paved, Driveway",1920,30,,290190,"Private, Paved",510000,6657,RA30,,"Generator Ready, Storm Doors, Storm Windows, Thermopane Windows",,No,,No,Per Board of Ed,Moosup,,No,Yes,"Pond, View, Access",,Ductless,Hot Air,Oil,Per Board of Ed,,Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/10564BF172214DECE063D501100AE9CE/HD_1706821317985_170620804_1.JPEG,170576299,135  Middle Haddam Rd.,East Hampton,ACTV,12/01/2023,,3.2,6142,6142,12,5,5/1,"3 Car Garage, Detached Garage",1923,289,,773590,,2290000,27896,R-2,,"Extra Insulation, Generator, Humidistat, Programmable Thermostat",,No,,No,Per Board of Ed,Per Board of Ed,"Golf Course, Park, Playground/Tot Lot",Yes,Yes,"Pond, River",01/26/2024,Central Air,"Hydro Air, Radiant, Zoned",Propane,,"Porch-Screened, Balcony, Deck, Garden Area, Lighting, Covered Deck, Stone Wall, French Doors, Underground Sprinkler",,"Gunite, Heated, Salt Water, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/113480ADE2D04C83E063D501100ACA47/HD_1707796577284_170624334_1.JPEG,170583618,0 #5  Line St.,Manchester,ACTV,07/22/2023,,0.6,1844,1844,8,3,2/0,"2 Car Garage, Attached Garage",2023,260,,0,,569900,0,NA,,"Humidistat, Programmable Thermostat, Thermopane Windows",,No,,No,Manchester,Per Board of Ed,,No,No,Not Applicable,12/13/2023,Central Air,Hot Air,Propane,,"Porch, Deck, Lighting",,,,
https://smartmls-assets.cdn-connectmls.com/pics/12B22386B5872448E063D501100AADE5/HD_1709474548573_Col12.JPEG,170584601,24  Nutmeg Dr.,Greenwich,ACTV,07/14/2023,,2.12,4586,4586,13,4,5/1,"2 Car Garage, Attached Garage",1965,297,,1227240,"Private, Circular, Heated",2995000,13978,RA-2,,Generator,,No,,No,Greenwich,Parkway,"Golf Course, Private School(s)",Yes,No,Not Applicable,12/19/2023,Central Air,Hot Air,Oil,,"Deck, French Doors, Garden Area, Lighting, Patio",Western,"In Ground Pool, Safety Fence, Auto Cleaner, Concrete",,
https://smartmls-assets.cdn-connectmls.com/pics/141FE0F81FB285B9E063D501100A8769/HD_1710987973208_exterior_sm.JPEG,170604952,362  Lime Rock Rd.,Salisbury,ACTV,10/17/2023,,0.25,2944,2944,8,3,3/0,"1 Car Garage, Attached Garage",1900,174,None,174000,,450000,1914,R1,Multiple Entries/Exits,,0,No,,No,Regional District 1,Salisbury,"Golf Course, Lake, Library, Medical Facilities, Paddle Tennis, Park, Playground/Tot Lot, Private School(s)",No,No,Not Applicable,10/17/2023,Ceiling Fans,Hot Air,Oil,Per Board of Ed,Covered Deck,Salisbury,,,
https://smartmls-assets.cdn-connectmls.com/pics/1527629F8C4DC6BAE0631401100AA217/HD_1712107501620_06_IMG_9647.JPEG,170603533,481  Old Long Ridge Rd.,Stamford,ACTV,04/03/2024,,4.26,4615,3665,8,4,4/1,"2 Car Garage, Detached Garage",1804,104,,857570,,1479000,20976,RA2,,,,No,,No,Per Board of Ed,Per Board of Ed,,Yes,No,Not Applicable,04/03/2024,Attic Fan,"Baseboard, Hot Water, Radiator",Oil,,Cabana,,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/0FD7F3A38465C284E0631401100AD08B/HD_1706279099771_170621002_1.JPEG,170595942,12  Syleo Ln.,Salem,ACTV,03/27/2024,,1.87,2000,2000,6,3,2/1,"2 Car Garage, Attached Garage, Driveway",2023,214,,49700,,725000,1431,RUA,,Thermopane Windows,,No,,No,East Lyme,Salem,"Lake, Park, Public Pool, Stables/Riding",No,No,Not Applicable,03/27/2024,"Central Air, Zoned, None","Hot Air, Zoned",Propane,Per Board of Ed,"Gutters, Lighting, Underground Utilities",Salem,,,
https://smartmls-assets.cdn-connectmls.com/pics/11A6A765D3CA7B97E063D501100A262B/HD_1708295055729_170625304_1.JPEG,170593287,85  Park Rd.,Marlborough,ACTV,08/23/2023,,0.6,1134,1134,5,3,1/0,"2 Car Garage, Detached Garage",1960,230,,132650,,265000,4607,R,,,,No,,Yes,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,,None,"Baseboard, Hot Water",Other,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/134143F4587DC2F3E0631401100ABDCD/HD_1710043735889_IMG_3928.JPEG,170592552,23  Surrey Ln.,Norwich,ACTV,08/20/2023,,0.2,1293,1293,6,3,1/1,"0 Car Garage, Carport",1955,233,,86300,,280000,3612,R20,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,,Central Air,Hot Air,Oil,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/13046EBF6FDB77D4E063D501100A156A/HD_1709758705263_RT091_545IndianFieldRoad_181029_AerialView_HiRes.JPEG,170592045,197  Horizon Hl.,Southbury,ACTV,08/17/2023,,2.25,3484,3484,9,4,2/1,"2 Car Garage, Attached Garage",2023,235,,160820,,849900,999999,R-60,,"Energy Star Rated, Home Energy Rating, Thermopane Windows",,No,,No,Regional District 15,Per Board of Ed,"Golf Course, Health Club, Lake, Medical Facilities, Park, Shopping/Mall, Stables/Riding",No,No,,,"Central Air, Zoned","Heat Pump, Zoned",Electric,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/124C8DCCE71D27FAE063D501100AC94F/HD_1708970219847_170626835_1.JPEG,170592358,425  Stickney Hill Rd.,Union,ACTV,12/31/2023,,3.02,2423,2423,8,4,2/1,"2 Car Garage, Attached Garage, Driveway, Paved",2023,207,None,38550,"Private, Asphalt",595000,1093,RT,,"Energy Star Rated, Home Energy Rating, Programmable Thermostat, Ridge Vents, Thermopane Windows",,No,,No,Stafford,Per Board of Ed,"Lake, Stables/Riding",No,No,Not Applicable,02/20/2024,"Ceiling Fans, Central Air, Zoned","Hot Air, Gravity Warm Air, Zoned","Bottle Gas, Propane",Per Board of Ed,"Breezeway, French Doors, Garden Area, Gutters, Lighting, Patio, Porch, Underground Utilities",Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/1535E17A7A6380E4E0631401100A956C/HD_1712176276183_Front.JPEG,170594698,184  Main St.,Wethersfield,ACTV,03/21/2024,,0.26,3346,3346,10,6,5/1,"2 Car Garage, Attached Garage",1800,205,,267750,"Private, Paved",689900,11187,VB,,,,No,,No,Wethersfield,Alfred W. Hanmer,"Golf Course, Health Club, Library, Park, Playground/Tot Lot, Private School(s), Shopping/Mall, Walk to Bus Lines",No,No,Not Applicable,,"Ceiling Fans, Window Unit",Radiator,Natural Gas,,"Deck, Garden Area, Patio, Sidewalk",Silas Deane,,,
