MLS#,Price,Date
170604486,256990,2015-07
170604486,253144,2015-08
170604486,252126,2015-09
170604486,250972,2015-10
170604486,250916,2015-11
170604486,250116,2015-12
170604486,250116,2016-01
170604486,308579,2016-02
170604486,322469,2016-03
170604486,283996,2016-04
170604486,278489,2016-05
170604486,286506,2016-06
170604486,294714,2016-07
170604486,293370,2016-08
170604486,284804,2016-09
170604486,286510,2016-10
170604486,289246,2016-11
170604486,293650,2016-12
170604486,291449,2017-01
170604486,288822,2017-02
170604486,287874,2017-03
170604486,283385,2017-04
170604486,291332,2017-05
170604486,294050,2017-06
170604486,304889,2017-07
170604486,299741,2017-08
170604486,304467,2017-09
170604486,312318,2017-10
170604486,318926,2017-11
170604486,320326,2017-12
170604486,321913,2018-01
170604486,320397,2018-02
170604486,323822,2018-03
170604486,323741,2018-04
170604486,323161,2018-05
170604486,331653,2018-06
170604486,338360,2018-07
170604486,337327,2018-08
170604486,335516,2018-09
170604486,337344,2018-10
170604486,325315,2018-11
170604486,328217,2018-12
170604486,323059,2019-01
170604486,322140,2019-02
170604486,302916,2019-03
170604486,311975,2019-04
170604486,311017,2019-05
170604486,306636,2019-06
170604486,310963,2019-07
170604486,311230,2019-08
170604486,300477,2019-09
170604486,302294,2019-10
170604486,306586,2019-11
170604486,306691,2019-12
170604486,312502,2020-01
170604486,312751,2020-02
170604486,316744,2020-03
170604486,315602,2020-04
170604486,314185,2020-05
170604486,315581,2020-06
170604486,316483,2020-07
170604486,327695,2020-08
170604486,345272,2020-09
170604486,362832,2020-10
170604486,371111,2020-11
170604486,374191,2020-12
170604486,382768,2021-01
170604486,392223,2021-02
170604486,401072,2021-03
170604486,442842,2021-04
170604486,441961,2021-05
170604486,437000,2021-06
170604486,433400,2021-07
170604486,428600,2021-08
170604486,425700,2021-09
170604486,425500,2021-10
170604486,425600,2021-11
170604486,424900,2021-12
170604486,421300,2022-01
170604486,427800,2022-02
170604486,443700,2022-03
170604486,452500,2022-04
170604486,465000,2022-05
170604486,472800,2022-06
170604486,477700,2022-07
170604486,479200,2022-08
170604486,479200,2022-09
170604486,474000,2022-10
170604486,466500,2022-11
170604486,458900,2022-12
170604486,453400,2023-01
170604486,459000,2023-02
170604486,471300,2023-03
170604486,480400,2023-04
170604486,491400,2023-05
170604486,513800,2023-06
170604486,524700,2023-07
170604486,511800,2023-08
170604486,513400,2023-09
170604486,513500,2023-10
170604486,509900,2023-11
170604486,508000,2023-12
170604486,469000,2024-01
170604486,469800,2024-02
170604486,448200,2024-03
170604486,448900,2024-04
24001203,278911,2014-04
24001203,277065,2014-05
24001203,282625,2014-06
24001203,280697,2014-07
24001203,272543,2014-08
24001203,272591,2014-09
24001203,272573,2014-10
24001203,274972,2014-11
24001203,277241,2014-12
24001203,281343,2015-01
24001203,278510,2015-02
24001203,283461,2015-03
24001203,288014,2015-04
24001203,283192,2015-05
24001203,287664,2015-06
24001203,277212,2015-07
24001203,279729,2015-08
24001203,279910,2015-09
24001203,276983,2015-10
24001203,267610,2015-11
24001203,272729,2015-12
24001203,272827,2016-01
24001203,269263,2016-02
24001203,267040,2016-03
24001203,266498,2016-04
24001203,266664,2016-05
24001203,265371,2016-06
24001203,267476,2016-07
24001203,268994,2016-08
24001203,274397,2016-09
24001203,271233,2016-10
24001203,273959,2016-11
24001203,279131,2016-12
24001203,291915,2017-01
24001203,300595,2017-02
24001203,296572,2017-03
24001203,293941,2017-04
24001203,287206,2017-05
24001203,287124,2017-06
24001203,282730,2017-07
24001203,282757,2017-08
24001203,288377,2017-09
24001203,294048,2017-10
24001203,296475,2017-11
24001203,294069,2017-12
24001203,296363,2018-01
24001203,295207,2018-02
24001203,294206,2018-03
24001203,285550,2018-04
24001203,289748,2018-05
24001203,304104,2018-06
24001203,299954,2018-07
24001203,296435,2018-08
24001203,292105,2018-09
24001203,292767,2018-10
24001203,297148,2018-11
24001203,299448,2018-12
24001203,290752,2019-01
24001203,290319,2019-02
24001203,288633,2019-03
24001203,289161,2019-04
24001203,292202,2019-05
24001203,270598,2019-06
24001203,267478,2019-07
24001203,277950,2019-08
24001203,290120,2019-09
24001203,281071,2019-10
24001203,276885,2019-11
24001203,276750,2019-12
24001203,279102,2020-01
24001203,282362,2020-02
24001203,283710,2020-03
24001203,288509,2020-04
24001203,289007,2020-05
24001203,289181,2020-06
24001203,286995,2020-07
24001203,292340,2020-08
24001203,287093,2020-09
24001203,293192,2020-10
24001203,292197,2020-11
24001203,297616,2020-12
24001203,304792,2021-01
24001203,309258,2021-02
24001203,318292,2021-03
24001203,337190,2021-04
24001203,343427,2021-05
24001203,344600,2021-06
24001203,349100,2021-07
24001203,346300,2021-08
24001203,343900,2021-09
24001203,337600,2021-10
24001203,337000,2021-11
24001203,335000,2021-12
24001203,335400,2022-01
24001203,337000,2022-02
24001203,383300,2022-03
24001203,385000,2022-04
24001203,396400,2022-05
24001203,402100,2022-06
24001203,400300,2022-07
24001203,389400,2022-08
24001203,383800,2022-09
24001203,387300,2022-10
24001203,384500,2022-11
24001203,378700,2022-12
24001203,378100,2023-01
24001203,382300,2023-02
24001203,398600,2023-03
24001203,408500,2023-04
24001203,419700,2023-05
24001203,427500,2023-06
24001203,434300,2023-07
24001203,435300,2023-08
24001203,437900,2023-09
24001203,434500,2023-10
24001203,431000,2023-11
24001203,436400,2023-12
24001203,434000,2024-01
24001203,441200,2024-02
24001203,454000,2024-03
24001203,426700,2024-04
170608924,4915308,2014-04
170608924,4903008,2014-05
170608924,4934155,2014-06
170608924,4872690,2014-07
170608924,4800875,2014-08
170608924,4813979,2014-09
170608924,4774079,2014-10
170608924,4782036,2014-11
170608924,4788263,2014-12
170608924,4666225,2015-01
170608924,4800021,2015-02
170608924,4922518,2015-03
170608924,4871611,2015-04
170608924,4905148,2015-05
170608924,5001393,2015-06
170608924,4957213,2015-07
170608924,4940347,2015-08
170608924,5155293,2015-09
170608924,5536747,2015-10
170608924,7275994,2015-11
170608924,7533667,2015-12
170608924,7042008,2016-01
170608924,6924723,2016-02
170608924,6875608,2016-03
170608924,6599694,2016-04
170608924,6630096,2016-05
170608924,6662144,2016-06
170608924,8231620,2016-07
170608924,8197951,2016-08
170608924,8185265,2016-09
170608924,7625615,2016-10
170608924,8241652,2016-11
170608924,8044797,2016-12
170608924,7729971,2017-01
170608924,7612356,2017-02
170608924,8163240,2017-03
170608924,8354778,2017-04
170608924,8526801,2017-05
170608924,8551949,2017-06
170608924,9022660,2017-07
170608924,8924550,2017-08
170608924,8811783,2017-09
170608924,8848846,2017-10
170608924,7344874,2017-11
170608924,7841174,2017-12
170608924,7421711,2018-01
170608924,6657341,2018-02
170608924,6690157,2018-03
170608924,7280536,2018-04
170608924,7571686,2018-05
170608924,6635825,2018-06
170608924,5755413,2018-07
170608924,6977037,2018-08
170608924,5791329,2018-09
170608924,5473192,2018-10
170608924,6600088,2018-11
170608924,6692591,2018-12
170608924,5786928,2019-01
170608924,6258668,2019-02
170608924,5670485,2019-03
170608924,6407779,2019-04
170608924,6621194,2019-05
170608924,6225893,2019-06
170608924,6491330,2019-07
170608924,7722815,2019-08
170608924,8409841,2019-09
170608924,8322948,2019-10
170608924,8546954,2019-11
170608924,8043202,2019-12
170608924,8164487,2020-01
170608924,7887296,2020-02
170608924,7524804,2020-03
170608924,7365660,2020-04
170608924,6609293,2020-05
170608924,7424234,2020-06
170608924,7734070,2020-07
170608924,8073885,2020-08
170608924,7358266,2020-09
170608924,7337439,2020-10
170608924,6651626,2020-11
170608924,6625211,2020-12
170608924,14043959,2021-01
170608924,14308871,2021-02
170608924,14709120,2021-03
170608924,14338067,2021-04
170608924,14764552,2021-05
170608924,14533300,2021-06
170608924,14197900,2021-07
170608924,14205400,2021-08
170608924,14467700,2021-09
170608924,14331000,2021-10
170608924,14261700,2021-11
170608924,14161600,2021-12
170608924,7735100,2022-02
170608924,14373700,2022-03
170608924,14989800,2022-04
170608924,14979800,2022-05
170608924,8307300,2022-06
170608924,8337300,2022-07
170608924,13698700,2022-08
170608924,14639300,2022-09
170608924,14952500,2022-10
170608924,14544600,2022-11
170608924,14934700,2022-12
170608924,14673900,2023-01
170608924,14764300,2023-02
170608924,14259500,2023-03
170608924,12343100,2023-04
170608924,12089500,2023-05
170608924,11570000,2023-06
170608924,11564400,2023-07
170608924,13160600,2023-08
170608924,12847400,2023-09
170608924,12615100,2023-10
170608924,14764500,2023-11
170608924,14678100,2023-12
170608924,14529100,2024-01
170608924,14486900,2024-02
170608924,14469100,2024-03
170608924,14387400,2024-04
170611458,438002,2014-04
170611458,400380,2014-05
170611458,388965,2014-06
170611458,385122,2014-07
170611458,381545,2014-08
170611458,381990,2014-09
170611458,378093,2014-10
170611458,374948,2014-11
170611458,383395,2014-12
170611458,383511,2015-01
170611458,379307,2015-02
170611458,378268,2015-03
170611458,372229,2015-04
170611458,379223,2015-05
170611458,380946,2015-06
170611458,407120,2015-07
170611458,403537,2015-08
170611458,405480,2015-09
170611458,409118,2015-10
170611458,400633,2015-11
170611458,405500,2015-12
170611458,403969,2016-01
170611458,410521,2016-02
170611458,405940,2016-03
170611458,402708,2016-04
170611458,406404,2016-05
170611458,418541,2016-06
170611458,410863,2016-07
170611458,387403,2016-08
170611458,393349,2016-09
170611458,938888,2016-10
170611458,946531,2016-11
170611458,903551,2016-12
170611458,903551,2017-01
170611458,873516,2017-02
170611458,867202,2017-03
170611458,871148,2017-04
170611458,873759,2017-05
170611458,875664,2017-06
170611458,830451,2017-07
170611458,826653,2017-08
170611458,825673,2017-09
170611458,825673,2017-10
170611458,825673,2017-11
170611458,824898,2017-12
170611458,425154,2018-01
170611458,421368,2018-02
170611458,410728,2018-03
170611458,415872,2018-04
170611458,782327,2018-05
170611458,778375,2018-06
170611458,769879,2018-07
170611458,769526,2018-08
170611458,771868,2018-09
170611458,771868,2018-10
170611458,772285,2018-11
170611458,769055,2018-12
170611458,399628,2019-01
170611458,402119,2019-02
170611458,398999,2019-03
170611458,761855,2019-04
170611458,763505,2019-05
170611458,767152,2019-06
170611458,774680,2019-07
170611458,779784,2019-08
170611458,763352,2019-09
170611458,775770,2019-10
170611458,774223,2019-11
170611458,774170,2019-12
170611458,772515,2020-01
170611458,759416,2020-02
170611458,735612,2020-03
170611458,726384,2020-10
170611458,732130,2020-11
170611458,742245,2020-12
170611458,756510,2021-01
170611458,784896,2021-02
170611458,776684,2021-03
170611458,801317,2021-04
170611458,821127,2021-05
170611458,813400,2021-06
170611458,822700,2021-07
170611458,836100,2021-08
170611458,849600,2021-09
170611458,838600,2021-10
170611458,827800,2021-11
170611458,844900,2021-12
170611458,840000,2022-01
170611458,850200,2022-02
170611458,892200,2022-03
170611458,900500,2022-04
170611458,912400,2022-05
170611458,909200,2022-06
170611458,896200,2022-07
170611458,1203700,2022-08
170611458,1084800,2022-09
170611458,1072500,2022-10
170611458,1073000,2022-11
170611458,1075100,2022-12
170611458,1076800,2023-01
170611458,1072100,2023-02
170611458,1069400,2023-03
170611458,1056000,2023-04
170611458,887300,2023-05
170611458,927700,2023-06
170611458,936900,2023-07
170611458,939400,2023-08
170611458,952500,2023-09
170611458,930600,2023-10
170611458,1195100,2023-11
170611458,1219700,2023-12
170611458,1078600,2024-01
170611458,1078000,2024-02
170611458,1077800,2024-03
170611458,949400,2024-04
170610018,512092,2015-01
170610018,480060,2015-02
170610018,485081,2015-03
170610018,476306,2015-04
170610018,475987,2015-05
170610018,487781,2015-06
170610018,503910,2015-07
170610018,458741,2015-08
170610018,460624,2015-09
170610018,471525,2015-10
170610018,535123,2015-11
170610018,546484,2015-12
170610018,481550,2016-01
170610018,470074,2016-02
170610018,464951,2016-03
170610018,468855,2016-04
170610018,483362,2016-05
170610018,488481,2016-06
170610018,482849,2016-07
170610018,510507,2016-08
170610018,510003,2016-09
170610018,511467,2016-10
170610018,510965,2016-11
170610018,503553,2016-12
170610018,504841,2017-01
170610018,501353,2017-02
170610018,492529,2017-03
170610018,496765,2017-04
170610018,491981,2017-05
170610018,500378,2017-06
170610018,524101,2017-07
170610018,533048,2017-08
170610018,541850,2017-09
170610018,556882,2017-10
170610018,556298,2017-11
170610018,552482,2017-12
170610018,532618,2018-01
170610018,526968,2018-02
170610018,528207,2018-03
170610018,527145,2018-04
170610018,532884,2018-05
170610018,543515,2018-06
170610018,550162,2018-07
170610018,546424,2018-08
170610018,521944,2018-09
170610018,528120,2018-10
170610018,489834,2018-11
170610018,483622,2018-12
170610018,486800,2019-01
170610018,488952,2019-02
170610018,516795,2019-03
170610018,533731,2019-04
170610018,526622,2019-05
170610018,523852,2019-06
170610018,541117,2019-07
170610018,527163,2019-08
170610018,529772,2019-09
170610018,509796,2019-10
170610018,505885,2019-11
170610018,520431,2019-12
170610018,525507,2020-01
170610018,522294,2020-02
170610018,515825,2020-03
170610018,513132,2020-04
170610018,523587,2020-05
170610018,523244,2020-06
170610018,497969,2020-07
170610018,511018,2020-08
170610018,573425,2020-09
170610018,592642,2020-10
170610018,621783,2020-11
170610018,654437,2020-12
170610018,692893,2021-01
170610018,707708,2021-02
170610018,728086,2021-03
170610018,777989,2021-04
170610018,769127,2021-05
170610018,758000,2021-06
170610018,757200,2021-07
170610018,725500,2021-08
170610018,707400,2021-09
170610018,712800,2021-10
170610018,705500,2021-11
170610018,689400,2021-12
170610018,692500,2022-01
170610018,682700,2022-02
170610018,750600,2022-03
170610018,808000,2022-04
170610018,842200,2022-05
170610018,863000,2022-06
170610018,858000,2022-07
170610018,848100,2022-08
170610018,851200,2022-09
170610018,837600,2022-10
170610018,821700,2022-11
170610018,797400,2022-12
170610018,779800,2023-01
170610018,784500,2023-02
170610018,806000,2023-03
170610018,818600,2023-04
170610018,851200,2023-05
170610018,857100,2023-06
170610018,863700,2023-07
170610018,879000,2023-08
170610018,881800,2023-09
170610018,870700,2023-10
170610018,2517700,2023-11
170610018,2505100,2023-12
170610018,2496500,2024-01
170610018,2485100,2024-02
170610018,2129900,2024-03
170610018,2134700,2024-04
170610081,756687,2014-04
170610081,749747,2014-05
170610081,754371,2014-06
170610081,746475,2014-07
170610081,736650,2014-08
170610081,692410,2014-09
170610081,637182,2014-10
170610081,589006,2014-11
170610081,824733,2014-12
170610081,817332,2015-01
170610081,823381,2015-02
170610081,842839,2015-03
170610081,841360,2015-04
170610081,844696,2015-05
170610081,848302,2015-06
170610081,844477,2015-07
170610081,847440,2015-08
170610081,847033,2015-09
170610081,840507,2015-10
170610081,819163,2015-11
170610081,824044,2015-12
170610081,834653,2016-01
170610081,832207,2016-02
170610081,856872,2016-03
170610081,845056,2016-04
170610081,847939,2016-05
170610081,850192,2016-06
170610081,835104,2016-07
170610081,819760,2016-08
170610081,817914,2016-09
170610081,815270,2016-10
170610081,831045,2016-11
170610081,843478,2016-12
170610081,847817,2017-01
170610081,833975,2017-02
170610081,846665,2017-03
170610081,851476,2017-04
170610081,859821,2017-05
170610081,853852,2017-06
170610081,857682,2017-07
170610081,865435,2017-08
170610081,853327,2017-09
170610081,862546,2017-10
170610081,872374,2017-11
170610081,815935,2017-12
170610081,754973,2018-01
170610081,708155,2018-02
170610081,691490,2018-03
170610081,681617,2018-04
170610081,664296,2018-05
170610081,671144,2018-06
170610081,682570,2018-07
170610081,676015,2018-08
170610081,684100,2018-09
170610081,677420,2018-10
170610081,679153,2018-11
170610081,675261,2018-12
170610081,679155,2019-01
170610081,679361,2019-02
170610081,693925,2019-03
170610081,695830,2019-04
170610081,701026,2019-05
170610081,688771,2019-06
170610081,675895,2019-07
170610081,677735,2019-08
170610081,670694,2019-09
170610081,665288,2019-10
170610081,664741,2019-11
170610081,660638,2019-12
170610081,656083,2020-01
170610081,654491,2020-02
170610081,653495,2020-03
170610081,657073,2020-04
